title,網址,標籤,keywords
測量前先休息3分鐘！醫師教你10要點正確測血壓,https://www.everydayhealth.com.tw//article/5323,"['西醫醫學', '量血壓', '高血壓', '心血管', '血管', '減重']","['血管', '心血管', '血壓計', '準確', '測量', '量測', '血壓', '西醫醫學', '高血壓', '減重', '量血壓']"
3周扭轉壞體質，新4大好食物讓你吃不胖、不早老、遠離文明病！,https://www.everydayhealth.com.tw//article/5449,"['健康飲食', '食材', '健康資訊', '飲食習慣', '飲食迷思', '飲食順序', '減重']","['飲食順序', '食物', '飲食', '健康資訊', '健康', '飲食迷思', '食材', '扭轉', '飲食習慣', '健康飲食', '大類', '減重']"
下班快虛脫？三招超簡單消疲法,https://www.everydayhealth.com.tw//article/5244,"['其他身心健康', '消除疲勞', '泡腳', '減重']","['疲勞', '泡腳', 'Point', '其他身心健康', '趕走', '消除疲勞', '舒緩', '減重', '分鐘']"
跟著醫生這樣喝茶，全面抗老不傷身,https://www.everydayhealth.com.tw//article/2111,"['對抗老化', '綠茶', '茶', '老年', '維生素', '維生素C', '抗老']","['老年', '咖啡因', '維生素C', '飯後', '泡茶', '喝茶', '茶', '茶葉', '維生素', '抗老', '對抗老化', '綠茶']"
好食四原則 免疫權威教你量身打造健康食譜,https://www.everydayhealth.com.tw//article/2155,"['健康飲食', '均衡飲食', '食材', '食譜', '減重']","['陰性', '營養', '體質', '均衡飲食', '食材', '攝取', '健康飲食', '食譜', '減重']"
跟孩子站同一國，替他找到心靈歸屬感,https://www.everydayhealth.com.tw//article/5201,"['兒童教育', '青春', '青春期']","['團體', '青春期', '兒童教育', '同儕', '學習', '孩子', '青春']"
北韓御用醫師排鹽排毒聖品：馬鈴薯皮茶,https://www.everydayhealth.com.tw//article/5445,"['健康飲食', '馬鈴薯', '鹽分', '排毒', '番茄', '地瓜', '減重']","['排鹽', '北韓', '金素妍', '鹽分', '馬鈴薯', '番茄', '地瓜', '排毒', '皮茶', '健康飲食', '減重']"
家有過敏兒如何吃？三大飲食原則免紅、腫、癢,https://www.everydayhealth.com.tw//article/5261,"['健康飲食', '異位性皮膚炎', '兒童', '飲食', '皮膚過敏', '治療', '育兒', '保健']","['育兒', '食物', '皮膚過敏', '飲食', '保健', '異位', '治療', '過敏', '兒童', '異位性皮膚炎', '皮膚', '抗氧化', '健康飲食']"
鼻塞常用嘴巴呼吸 小心免疫系統受損,https://www.everydayhealth.com.tw//article/5315,"['養生保健', '呼吸', '鼻塞', '發炎', '蛀牙', '牙周病', '鼻子']","['空氣', '免疫系統', '鼻塞', '各種', '牙周病', '鼻子', '養生保健', '蛀牙', '發炎', '呼吸', '嘴巴']"
【跟著節氣學養生】霜降：秋轉冬初，滋補與舒緩,https://www.everydayhealth.com.tw//article/5394,"['節氣養生', '當季食材', '食補', '減重']","['選擇', '節氣養生', '地瓜', '香菇', '當季食材', '維生素', '減重', '食補', '花枝']"
每週散步3次，腦力提升2％！銀髮族照樣能強腦,https://www.everydayhealth.com.tw//article/5395,"['對抗老化', '健走', '記憶力', '老化', '大腦']","['記憶力', '腦力', '散步', '大腦', '健走', '海馬', '對抗老化', '老化', '根據']"
宿便催人老！定時排便，有進有出更年輕,https://www.everydayhealth.com.tw//article/5408,"['對抗老化', '便祕', '宿便', '排便', '排便不順暢', '抗老', '老化', '老花', '衰老', '減重']","['衰老', '影響', '便祕', '老花', '糞便', '排出', '排便', '宿便', '腸道', '廢物', '抗老', '對抗老化', '老化', '減重', '排便不順暢']"
叩齒彈舌三步驟 立即改善睡覺打鼾,https://www.everydayhealth.com.tw//article/5425,"['養生保健', '睡眠', '呼吸', '睡眠呼吸中止症', '減肥', '減重']","['睡眠', '彈舌', '養生保健', '叩齒', '打鼾', '呼吸', '睡眠呼吸中止症', '減肥', '減重']"
新起點健康法！8真律抗癌改善慢性病！,https://www.everydayhealth.com.tw//article/5207,"['養生保健', '生活習慣', '有氧運動', '運動', '自癒', '多喝水', '睡眠', '減重']","['生活習慣', '睡眠', '10', '小時', '有氧運動', '養生保健', '有氧', '自癒', '多喝水', '運動', '減重']"
睡前5分鐘複習術 學習效率高,https://www.everydayhealth.com.tw//article/4967,"['兒童教育', '學習', '記憶', '記憶力', '大腦', '減重']","['人們', '記憶力', '兒童教育', '複習', '學習', '記憶', '大腦', '減重', '分鐘']"
善用毛巾 讓寶寶不吐奶、睡出好頭型,https://www.everydayhealth.com.tw//article/5066,"['生活智慧', '嬰兒', '生育', '睡姿', '睡眠']","['睡眠', '睡出', '照顧', '寶寶', '資深', '頭型', '睡姿', '嬰兒', '生育', '生活智慧']"
糖尿病好不了？美國前總統御醫：可逆轉,https://www.everydayhealth.com.tw//article/5317,"['養生保健', '血糖', '糖尿病', '運動', '藥物', '減重']","['糖尿病', '飲食', '血糖', '養生保健', '藥物', '運動', '減重']"
電腦族頭痛不停？微微調高椅子就可改善！,https://www.everydayhealth.com.tw//article/5401,"['頭痛/偏頭痛', '電腦', '姿勢', '姿勢不良', '筋骨痠痛', '肩頸痠痛']","['電腦', '姿勢', '頭痛/偏頭痛', '頭部', '眼睛', '椅子', '姿勢不良', '筋骨痠痛', '肩頸痠痛', '頭痛']"
多吃香蕉、預防水腫！經前3個小準備，體貼生理期的自己,https://www.everydayhealth.com.tw//article/3281,"['生理期調適', '經前不適', '經前症候群', '生理期', '女性', '荷爾蒙']","['不適', '女性', '生理期調適', '生理期', '荷爾蒙', '經前不適', '經前', '經前症候群', '情緒']"
疼痛好不了？這樣做，讓身體產生天然的止痛藥,https://www.everydayhealth.com.tw//article/5250,"['養生保健', '疼痛', '筋骨痠痛', '運動', '減重']","['止痛藥', '醫生', '預防', '疼痛', '筋骨痠痛', '養生保健', '運動', '減重']"
過敏越來越嚴重？小心與基改食品有關,https://www.everydayhealth.com.tw//article/5382,"['健康飲食', '基因改造食物', '過敏', '食品安全', '食品標示']","['改造', '黃豆', '基因改造食物', '基改', '劉博仁', '過敏', '食品標示', '食品安全', '健康飲食', '基因']"
聰明用毛巾，微調坐姿久坐不傷身,https://www.everydayhealth.com.tw//article/5406,"['養生保健', '久坐', '坐姿', '消除疲勞', '疲勞', '姿勢', '姿勢不良']","['平板', '電腦', '久坐', '疲勞', '姿勢', '毛巾', '姿勢不良', '坐姿', '消除疲勞', '養生保健']"
壓力荷爾蒙節律失調，疲倦、睡不飽，小毛病通通上身！,https://www.everydayhealth.com.tw//article/5407,"['養生保健', '壓力荷爾蒙', '亞健康', '生理時鐘', '新陳代謝', '疲勞', '免疫力', '雞精', '減重']","['雞精', '新陳代謝', '生理時鐘', '疲勞', '免疫力', '壓力', '壓力荷爾蒙', '美國', '荷爾蒙', '養生保健', '亞健康', '減重']"
多吃膳食纖維自殺率就低！免疫權威告訴你不憂鬱的關鍵,https://www.everydayhealth.com.tw//article/5305,"['憂鬱症狀', '纖維', '膳食纖維', '減重']","['纖維', '腸道', '自殺', '憂鬱', '膳食纖維', '膳食', '憂鬱症狀', '減重']"
關節靈活不卡卡，給你逆齡好體態！,https://www.everydayhealth.com.tw//article/5398,"['對抗老化', '筋骨痠痛', '骨盆', '骨骼', '退化性關節炎', '關節', '關節炎', '髖關節']","['影響', '骨骼', '髖關節', '筋骨痠痛', '活動', '骨盆', '關節', '活動度', '退化性關節炎', '對抗老化', '維持', '關節炎']"
懂得拒絕，才是尊重對方！拒當濫好人學會說「不」的藝術,https://www.everydayhealth.com.tw//article/5211,"['其他身心健康', '心靈', '自我肯定']","['態度', '自我', '其他身心健康', '心靈', '想法', '拒絕', '對方', '自我肯定']"
劣油危機！林杰樑臉書教你正確解毒之道,https://www.everydayhealth.com.tw//article/5180,"['健康飲食', '油', '毒素', '肝臟排毒', '解毒', '減重']","['選擇', '肝臟排毒', '解毒', '林杰', '風險', '蕃茄', '毛豆', '毒素', '健康飲食', '油', '減重']"
安心照護寶寶 爸媽該知道的小蘇打妙用,https://www.everydayhealth.com.tw//article/5208,"['生活智慧', '小蘇打', '寶寶', '除臭', '清潔', '消毒', '嘔吐', '尿布']","['換下', '除臭', '小蘇打', '尿布', '寶寶', '蘇打粉', '嘔吐', '清潔', '消毒', '生活智慧']"
【精選10種救命好食材】抗癌、排毒、強化血管、預防三高都靠它們（下）,https://www.everydayhealth.com.tw//article/5392,"['健康飲食', '高血壓', '腎衰竭', '減重']","['牛蒡', '材料', '排毒', '食材', '腎衰竭', '高血壓', '健康飲食', '減重', '蘆筍']"
養寵物又怕過敏？試試耳鼻喉科醫生抗敏8招,https://www.everydayhealth.com.tw//article/5368,"['生活智慧', '寵物', '皮膚過敏', '過敏', '鼻子過敏', '清潔']","['皮膚過敏', '過敏原', '寵物', '過敏', '貓狗', '清潔', '鼻子過敏', '生活智慧']"
【跟著節氣學養生】寒露：溫降轉乾燥，宜保濕與補氣,https://www.everydayhealth.com.tw//article/5363,"['節氣養生', '挑食材', '當季食材', '食材', '節氣', '螃蟹', '減重']","['同時', '螃蟹', '荸薺', '節氣', '節氣養生', '挑食材', '優酪乳', '食材', '當季食材', '減重']"
【新聞快訊】頂新正義油品中招 　飼料油疑似混充食用油,https://www.everydayhealth.com.tw//article/5393,"['保健新聞', '食品安全', '飼料油', '餿水油', '豬油']","['正義', '餿水油', '用油', '豬油', '油品', '飼料油', '食品安全', '保健新聞', '飼料']"
古傳秘方！每天叩齒36次，健齒美顏又抗老,https://www.everydayhealth.com.tw//article/5375,"['對抗老化', '牙齒', '牙齒，蛀牙，刷牙', '減重']","['牙齒，蛀牙，刷牙', '叩齒', '美顏', '養生', '對抗老化', '減重', '牙齒', '流傳']"
愛笑的孩子更聰明，日本腦權威告訴你5個活化孩子大腦的秘密,https://www.everydayhealth.com.tw//article/5262,"['兒童教育', '教育', '減重']","['教育', '兒童教育', '孩子', '大腦', '習慣', '活化', '運動', '減重']"
防癌最重要的10 件事,https://www.everydayhealth.com.tw//article/8254,"['養生保健', '生活', '抗癌', '防癌']","['防癌', '生活', '健康', '癌症', '篩檢', '風險', '養生保健', '發生', '抗癌']"
【秋日節氣好養生】蜂蜜潤燥柿滋肺，秋天這樣補最到位,https://www.everydayhealth.com.tw//article/5373,"['節氣養生', '蜂蜜', '季節交替', '秋天']","['季節交替', '鱈魚', '白木耳', '少許', '節氣養生', '秋葵', '秋天', '做法', '蜂蜜']"
不懂勞保就等著慘虧！重要資訊，病後人生告訴你,https://www.everydayhealth.com.tw//article/5372,"['西醫醫學', '味覺力', '失能給付', '病後人生', '住院', '手術', '理賠']","['病後人生', '父親', '失能給付', '住院', '味覺力', '佩琪', '西醫醫學', '理賠', '資訊', '時間', '生病', '手術']"
痛到無法踩地？足繭、足底肌膜炎這樣正確處置與復健,https://www.everydayhealth.com.tw//article/5256,"['腳底痛', '泡腳', '足弓', '腳', '復健運動', '走路']","['處置', '泡腳', '足弓', '復健', '腳', '疼痛', '腳底痛', '腳底', '走路', '復健運動', '正確']"
自製發芽糙米 擊退腦中風、肥胖,https://www.everydayhealth.com.tw//article/5365,"['健康飲食', '糙米', '瘦身', '纖維', '膳食纖維', '腦中風', '減重', '老人痴呆']","['發芽', '營養', '健康飲食', '白米', '纖維', '公分', '瘦身', '膳食纖維', '老人痴呆', '糙米', '腦中風', '減重']"
3原則 x 10大好食材，美味又能守護味覺力！,https://www.everydayhealth.com.tw//article/5367,"['健康飲食', '食材', '味覺力', '食安', '食品安全', '少油', '少鹽', '少糖', '減重']","['少鹽', '鮮味', '食安', '味覺力', '少糖', '味覺', '洋蔥', '食材', '原則', '食品安全', '少油', '健康飲食', '減重']"
超簡單！24個好習慣，週休2日搶救味覺力！,https://www.everydayhealth.com.tw//article/5369,"['健康飲食', '味覺力', '少油', '少鹽', '少糖', '食安', '食品安全', '食材', '料理', '減重']","['料理', '食物', '少鹽', '不僅', '調味料', '食安', '健康飲食', '味覺力', '少糖', '味覺', '習慣', '食材', '食品安全', '少油', '減重']"
營養學博士開講：家有小孩，搶救味覺力的好時機！,https://www.everydayhealth.com.tw//article/5371,"['健康飲食', '味覺力', '少油', '少鹽', '少糖', '吳映蓉', '育兒', '食品安全', '食安']","['育兒', '食物', '少鹽', '吳映蓉', '食安', '健康飲食', '味覺力', '孩子', '少糖', '味覺', '家長', '食品安全', '少油']"
【精選10種救命好食材】抗癌、排毒、強化血管、預防三高都靠它們（上）,https://www.everydayhealth.com.tw//article/5386,"['健康飲食', '食材', '地瓜', '胡蘿蔔', '減重']","['健康', '地瓜', '食材', '胡蘿蔔', '健康飲食', '豐富', '減重']"
「睡眠限制法」：算出你的睡眠高效方程式,https://www.everydayhealth.com.tw//article/5257,"['失眠問題', '睡眠', '睡眠障礙', '深度睡眠', '熟睡', '睡眠策略', '減重']","['記錄', '睡眠障礙', '睡眠', '小時', '失眠問題', '深度睡眠', '睡眠策略', '熟睡', '時間', '確實', '減重']"
旅行驚人的健康秘密！活化殺手細胞、增加腦內α波，更自信！,https://www.everydayhealth.com.tw//article/4863,"['其他身心健康', '壓力', '免疫力', '老化', '癌症']","['行業協會', '其他身心健康', '旅行', '壓力', '癌症', '結束', '老化', '免疫力', '細胞', '放鬆']"
坐錯了關節老得快！抗老專家教你關節逆齡3秘訣,https://www.everydayhealth.com.tw//article/5384,"['對抗老化', '關節', '脊椎', '退化性關節炎', '減重']","['營養素', '逆齡', '秘訣', '關節', '退化性關節炎', '對抗老化', '減重', '脊椎', '關節炎']"
日本抗老權威：控制熱量！增加逆齡荷爾蒙,https://www.everydayhealth.com.tw//article/5387,"['對抗老化', '大腦', '減重']","['調味料', '柳橙', '大腦', '熱量', '對抗老化', '大匙', '減重', '長壽']"
【新聞網摘】2.37倍！小時候胖，長大罹腸癌風險高,https://www.everydayhealth.com.tw//article/5364,"['保健新聞', '瘦身', '肥胖', '大腸癌', '直腸癌', '蘋果', '減重']","['肥胖', '大腸癌', '蘋果', '直腸癌', '瘦身', '2.37', '青蘋果', '青少年', '減重', '保健新聞', '小時候']"
【新聞網摘】十月細懸浮微粒PM2.5濃度拉警報，慎防呼吸道、心血管疾病,https://www.everydayhealth.com.tw//article/5355,"['保健新聞', '空氣品質', '視力', '情緒管理', '減重']","['微粒', '視力', '警報', '懸浮', '空氣品質', '特徵', 'PM2.5', '情緒管理', '減重', '保健新聞']"
【新聞網摘】月經遲來，恐子宮內膜癌前兆,https://www.everydayhealth.com.tw//article/5344,"['保健新聞', '子宮', '子宮內膜癌', '婦癌']","['子宮內膜癌', '子宮', '內膜', '癌症', '沒有', '保健新聞', '婦癌']"
紗窗地毯怎麼清？ 超難搞的地方讓小蘇打來幫你,https://www.everydayhealth.com.tw//article/5185,"['清潔/打掃', '小蘇打', '清潔', '紗窗', '居家']","['小蘇打', '清潔/打掃', '蘇打粉', '地毯', '紗窗', '清潔', '居家']"
